"LOCATION,""INDICATOR"",""SUBJECT"",""MEASURE"",""FREQUENCY"",""TIME"",""Value"",""Flag Codes"""
"USA,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-01"",7.479873,"
"USA,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-02"",7.871064,"
"USA,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-03"",8.542456,"
"USA,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-04"",8.25863,"
"USA,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-05"",8.581511,"
"USA,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-06"",9.059758,"
"USA,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-07"",8.524815,"
"USA,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-08"",8.262692,"
"USA,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-09"",8.20167,"
"USA,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-10"",7.745427,"
"USA,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-11"",7.110323,"
"BRA,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-01"",4.559198,"
"BRA,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-02"",5.195379,"
"BRA,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-03"",6.099479,"
"BRA,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-04"",6.759304,"
"BRA,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-05"",8.056066,"
"BRA,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-06"",8.347073,"
"BRA,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-07"",8.994823,"
"BRA,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-08"",9.679773,"
"BRA,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-09"",10.2464,"
"BRA,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-10"",10.67262,"
"BRA,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-11"",10.7385,"
"BRA,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-12"",10.06098,"
"BRA,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-01"",10.37943,"
"BRA,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-02"",10.54366,"
"BRA,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-03"",11.29941,"
"BRA,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-04"",12.13163,"
"BRA,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-05"",11.73121,"
"BRA,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-06"",11.88687,"
"BRA,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-07"",10.0694,"
"BRA,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-08"",8.727291,"
"BRA,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-09"",7.168825,"
"BRA,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-10"",6.470372,"
"BRA,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-11"",5.900729,"
"CHL,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-01"",3.117805,"
"CHL,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-02"",2.845956,"
"CHL,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-03"",2.884066,"
"CHL,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-04"",3.323493,"
"CHL,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-05"",3.649009,"
"CHL,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-06"",3.803985,"
"CHL,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-07"",4.54329,"
"CHL,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-08"",4.775041,"
"CHL,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-09"",5.340265,"
"CHL,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-10"",6.027037,"
"CHL,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-11"",6.702388,"
"CHL,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-12"",7.166948,"
"CHL,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-01"",7.703042,"
"CHL,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-02"",7.809453,"
"CHL,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-03"",9.408826,"
"CHL,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-04"",10.51613,"
"CHL,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-05"",11.54518,"
"CHL,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-06"",12.49082,"
"CHL,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-07"",13.11953,"
"CHL,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-08"",14.08988,"
"CHL,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-09"",13.72813,"
"CHL,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-10"",12.81211,"
"CHL,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-11"",13.33803,"
"CHN,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-01"",-0.3,"
"CHN,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-02"",-0.2,"
"CHN,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-03"",0.4,"
"CHN,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-04"",0.9,"
"CHN,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-05"",1.3,"
"CHN,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-06"",1.1,"
"CHN,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-07"",1,"
"CHN,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-08"",0.8,"
"CHN,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-09"",0.7,"
"CHN,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-10"",1.5,"
"CHN,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-11"",2.3,"
"CHN,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-12"",1.5,"
"CHN,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-01"",0.9,"
"CHN,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-02"",0.9,"
"CHN,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-03"",1.5,"
"CHN,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-04"",2.1,"
"CHN,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-05"",2.1,"
"CHN,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-06"",2.5,"
"CHN,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-07"",2.7,"
"CHN,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-08"",2.5,"
"CHN,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-09"",2.8,"
"CHN,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-10"",2.1,"
"CHN,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-11"",1.6,"
"EST,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-01"",0.2343018,"
"EST,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-02"",0.6063433,"
"EST,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-03"",1.12729,"
"EST,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-04"",1.885903,"
"EST,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-05"",3.559563,"
"EST,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-06"",3.809972,"
"EST,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-07"",4.938852,"
"EST,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-08"",5.049088,"
"EST,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-09"",6.65729,"
"EST,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-10"",7.021677,"
"EST,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-11"",8.847059,"
"EST,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-12"",12.14118,"
"EST,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-01"",11.3137,"
"EST,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-02"",12.00742,"
"EST,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-03"",15.18811,"
"EST,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-04"",18.88015,"
"EST,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-05"",19.98167,"
"EST,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-06"",21.8396,"
"EST,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-07"",22.86068,"
"EST,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-08"",24.78861,"
"EST,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-09"",23.64835,"
"EST,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-10"",22.5011,"
"EST,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-11"",21.31431,"
"IND,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-01"",3.162966,"
"IND,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-02"",4.494493,"
"IND,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-03"",5.665658,"
"IND,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-04"",5.13986,"
"IND,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-05"",5.257646,"
"IND,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-06"",5.577841,"
"IND,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-07"",5.26388,"
"IND,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-08"",4.811442,"
"IND,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-09"",4.403048,"
"IND,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-10"",4.518828,"
"IND,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-11"",4.837365,"
"IND,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-12"",5.555555,"
"IND,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-01"",5.837564,"
"IND,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-02"",5.042017,"
"IND,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-03"",5.351171,"
"IND,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-04"",6.32806,"
"IND,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-05"",6.965174,"
"IND,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-06"",6.162695,"
"IND,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-07"",5.781759,"
"IND,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-08"",5.853659,"
"IND,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-09"",6.48824,"
"IND,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-10"",6.084868,"
"IND,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-11"",5.409706,"
"IDN,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-01"",1.553952,"
"IDN,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-02"",1.37591,"
"IDN,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-03"",1.365541,"
"IDN,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-04"",1.421756,"
"IDN,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-05"",1.678268,"
"IDN,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-06"",1.332572,"
"IDN,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-07"",1.515007,"
"IDN,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-08"",1.591992,"
"IDN,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-09"",1.602289,"
"IDN,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-10"",1.658406,"
"IDN,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-11"",1.748883,"
"IDN,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-12"",1.873581,"
"IDN,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-01"",2.180274,"
"IDN,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-02"",2.05544,"
"IDN,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-03"",2.637777,"
"IDN,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-04"",3.471634,"
"IDN,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-05"",3.554347,"
"IDN,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-06"",4.349051,"
"IDN,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-07"",4.937113,"
"IDN,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-08"",4.691752,"
"IDN,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-09"",5.951375,"
"IDN,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-10"",5.709732,"
"IDN,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-11"",5.418029,"
"ISR,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-01"",-0.3996004,"
"ISR,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-02"",0,"
"ISR,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-03"",0.1992032,"
"ISR,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-04"",0.7992008,"
"ISR,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-05"",1.503006,"
"ISR,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-06"",1.705115,"
"ISR,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-07"",1.901902,"
"ISR,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-08"",2.202202,"
"ISR,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-09"",2.50501,"
"ISR,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-10"",2.297702,"
"ISR,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-11"",2.402402,"
"ISR,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-12"",2.805611,"
"ISR,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-01"",3.109328,"
"ISR,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-02"",3.5,"
"ISR,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-03"",3.479125,"
"ISR,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-04"",3.964321,"
"ISR,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-05"",4.146101,"
"ISR,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-06"",4.43787,"
"ISR,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-07"",5.206287,"
"ISR,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-08"",4.60333,"
"ISR,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-09"",4.59433,"
"ISR,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-10"",5.078125,"
"ISR,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-11"",5.278593,"
"RUS,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-01"",5.194607,"
"RUS,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-02"",5.666425,"
"RUS,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-03"",5.782022,"
"RUS,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-04"",5.519744,"
"RUS,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-05"",6.014352,"
"RUS,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-06"",6.511526,"
"RUS,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-07"",6.469069,"
"RUS,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-08"",6.692744,"
"RUS,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-09"",7.408086,"
"RUS,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-10"",8.135334,"
"RUS,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-11"",8.403767,"
"RUS,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-12"",8.393015,"
"RUS,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-01"",8.737564,"
"RUS,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-02"",9.158359,"
"RUS,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-03"",16.69844,"
"SVN,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-01"",-0.6606032,"
"SVN,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-02"",-1.027202,"
"SVN,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-03"",0.08627301,"
"SVN,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-04"",2.070433,"
"SVN,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-05"",2.129292,"
"SVN,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-06"",1.420455,"
"SVN,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-07"",1.952977,"
"SVN,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-08"",2.105862,"
"SVN,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-09"",2.447386,"
"SVN,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-10"",3.047276,"
"SVN,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-11"",4.562847,"
"SVN,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-12"",4.884368,"
"SVN,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-01"",5.753662,"
"SVN,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-02"",6.899866,"
"SVN,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-03"",5.363471,"
"SVN,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-04"",6.947867,"
"SVN,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-05"",8.1142,"
"SVN,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-06"",10.42951,"
"SVN,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-07"",11.03775,"
"SVN,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-08"",10.96247,"
"SVN,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-09"",10.00186,"
"SVN,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-10"",9.847997,"
"SVN,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-11"",10.02653,"
"ZAF,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-01"",3.267974,"
"ZAF,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-02"",2.912621,"
"ZAF,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-03"",3.11493,"
"ZAF,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-04"",4.540541,"
"ZAF,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-05"",5.217391,"
"ZAF,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-06"",5.08658,"
"ZAF,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-07"",4.695838,"
"ZAF,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-08"",5.010661,"
"ZAF,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-09"",5.111821,"
"ZAF,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-10"",4.984093,"
"ZAF,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-11"",5.408271,"
"ZAF,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-12"",5.932203,"
"ZAF,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-01"",5.696203,"
"ZAF,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-02"",5.660378,"
"ZAF,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-03"",6.145833,"
"ZAF,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-04"",5.997932,"
"ZAF,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-05"",6.61157,"
"ZAF,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-06"",7.415036,"
"ZAF,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-07"",8.053007,"
"ZAF,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-08"",7.918782,"
"ZAF,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-09"",7.801418,"
"ZAF,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-10"",7.777778,"
"ZAF,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-11"",7.746479,"
"OECD,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-01"",1.565046,"
"OECD,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-02"",1.754686,"
"OECD,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-03"",2.400741,"
"OECD,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-04"",3.339411,"
"OECD,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-05"",3.857563,"
"OECD,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-06"",4.048705,"
"OECD,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-07"",4.242804,"
"OECD,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-08"",4.363487,"
"OECD,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-09"",4.607169,"
"OECD,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-10"",5.244962,"
"OECD,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-11"",5.871475,"
"OECD,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-12"",6.55916,"
"OECD,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-01"",7.185317,"
"OECD,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-02"",7.762597,"
"OECD,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-03"",8.777386,"
"OECD,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-04"",9.191061,"
"OECD,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-05"",9.662752,"
"OECD,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-06"",10.27342,"
"OECD,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-07"",10.243,"
"OECD,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-08"",10.26059,"
"OECD,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-09"",10.54856,"
"OECD,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-10"",10.67563,"
"OECD,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-11"",10.25446,"
"OECDE,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-01"",2.080752,"
"OECDE,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-02"",2.183605,"
"OECDE,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-03"",2.646982,"
"OECDE,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-04"",3.145969,"
"OECDE,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-05"",3.461705,"
"OECDE,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-06"",3.50326,"
"OECDE,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-07"",3.959425,"
"OECDE,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-08"",4.406739,"
"OECDE,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-09"",4.717492,"
"OECDE,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-10"",5.392845,"
"OECDE,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-11"",6.128561,"
"OECDE,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-12"",7.707472,"
"OECDE,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-01"",8.847166,"
"OECDE,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-02"",9.790953,"
"OECDE,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-03"",11.58585,"
"OECDE,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-04"",12.60136,"
"OECDE,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-05"",13.40149,"
"OECDE,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-06"",14.40584,"
"OECDE,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-07"",14.78276,"
"OECDE,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-08"",15.04782,"
"OECDE,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-09"",15.94265,"
"OECDE,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-10"",16.63981,"
"OECDE,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-11"",16.303,"
"G-7,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-01"",0.993542,"
"G-7,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-02"",1.203727,"
"G-7,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-03"",1.900549,"
"G-7,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-04"",2.849982,"
"G-7,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-05"",3.495086,"
"G-7,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-06"",3.740881,"
"G-7,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-07"",3.892519,"
"G-7,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-08"",3.964691,"
"G-7,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-09"",4.179977,"
"G-7,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-10"",4.824226,"
"G-7,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-11"",5.382459,"
"G-7,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-12"",5.570369,"
"G-7,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-01"",5.826763,"
"G-7,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-02"",6.279583,"
"G-7,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-03"",7.075626,"
"G-7,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-04"",7.157674,"
"G-7,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-05"",7.502809,"
"G-7,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-06"",7.881005,"
"G-7,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-07"",7.626658,"
"G-7,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-08"",7.531248,"
"G-7,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-09"",7.693172,"
"G-7,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-10"",7.800534,"
"G-7,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-11"",7.370517,"
"COL,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-01"",1.597207,"
"COL,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-02"",1.563101,"
"COL,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-03"",1.50655,"
"COL,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-04"",1.947777,"
"COL,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-05"",3.295664,"
"COL,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-06"",3.634762,"
"COL,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-07"",3.970092,"
"COL,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-08"",4.441022,"
"COL,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-09"",4.510173,"
"COL,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-10"",4.583541,"
"COL,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-11"",5.258945,"
"COL,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-12"",5.62267,"
"COL,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-01"",6.944602,"
"COL,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-02"",8.005195,"
"COL,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-03"",8.527874,"
